issue_age,attained_age,duration,table,gender_blend,tobacco,q_sel,q_ult
0,0,1,t3324,20% Male,Nonsmoker,NA,NA
0,1,2,t3324,20% Male,Nonsmoker,NA,NA
0,2,3,t3324,20% Male,Nonsmoker,NA,NA
0,3,4,t3324,20% Male,Nonsmoker,NA,NA
0,4,5,t3324,20% Male,Nonsmoker,NA,NA
0,5,6,t3324,20% Male,Nonsmoker,NA,NA
0,6,7,t3324,20% Male,Nonsmoker,NA,NA
0,7,8,t3324,20% Male,Nonsmoker,NA,NA
0,8,9,t3324,20% Male,Nonsmoker,NA,NA
0,9,10,t3324,20% Male,Nonsmoker,NA,NA
0,10,11,t3324,20% Male,Nonsmoker,NA,NA
0,11,12,t3324,20% Male,Nonsmoker,NA,NA
0,12,13,t3324,20% Male,Nonsmoker,NA,NA
0,13,14,t3324,20% Male,Nonsmoker,NA,NA
0,14,15,t3324,20% Male,Nonsmoker,NA,NA
0,15,16,t3324,20% Male,Nonsmoker,NA,NA
0,16,17,t3324,20% Male,Nonsmoker,NA,NA
0,17,18,t3324,20% Male,Nonsmoker,NA,NA
0,18,19,t3324,20% Male,Nonsmoker,NA,4.2e-4
0,19,20,t3324,20% Male,Nonsmoker,NA,4.3e-4
0,20,21,t3324,20% Male,Nonsmoker,NA,4.3e-4
0,21,22,t3324,20% Male,Nonsmoker,NA,4.3e-4
0,22,23,t3324,20% Male,Nonsmoker,NA,4.2e-4
0,23,24,t3324,20% Male,Nonsmoker,NA,4.2e-4
0,24,25,t3324,20% Male,Nonsmoker,NA,4.2e-4
0,25,26,t3324,20% Male,Nonsmoker,NA,4.1e-4
0,26,27,t3324,20% Male,Nonsmoker,NA,3.9e-4
0,27,28,t3324,20% Male,Nonsmoker,NA,4e-4
0,28,29,t3324,20% Male,Nonsmoker,NA,4.2e-4
0,29,30,t3324,20% Male,Nonsmoker,NA,4.2e-4
0,30,31,t3324,20% Male,Nonsmoker,NA,4.4e-4
0,31,32,t3324,20% Male,Nonsmoker,NA,4.6e-4
0,32,33,t3324,20% Male,Nonsmoker,NA,5.1e-4
0,33,34,t3324,20% Male,Nonsmoker,NA,5.8e-4
0,34,35,t3324,20% Male,Nonsmoker,NA,6.8e-4
0,35,36,t3324,20% Male,Nonsmoker,NA,7.8e-4
0,36,37,t3324,20% Male,Nonsmoker,NA,8.8e-4
0,37,38,t3324,20% Male,Nonsmoker,NA,9.8e-4
0,38,39,t3324,20% Male,Nonsmoker,NA,0.00105
0,39,40,t3324,20% Male,Nonsmoker,NA,0.00109
0,40,41,t3324,20% Male,Nonsmoker,NA,0.00112
0,41,42,t3324,20% Male,Nonsmoker,NA,0.00114
0,42,43,t3324,20% Male,Nonsmoker,NA,0.00116
0,43,44,t3324,20% Male,Nonsmoker,NA,0.00118
0,44,45,t3324,20% Male,Nonsmoker,NA,0.0012
0,45,46,t3324,20% Male,Nonsmoker,NA,0.00123
0,46,47,t3324,20% Male,Nonsmoker,NA,0.00128
0,47,48,t3324,20% Male,Nonsmoker,NA,0.00134
0,48,49,t3324,20% Male,Nonsmoker,NA,0.00141
0,49,50,t3324,20% Male,Nonsmoker,NA,0.0015
0,50,51,t3324,20% Male,Nonsmoker,NA,0.00163
0,51,52,t3324,20% Male,Nonsmoker,NA,0.00178
0,52,53,t3324,20% Male,Nonsmoker,NA,0.00198
0,53,54,t3324,20% Male,Nonsmoker,NA,0.0022
0,54,55,t3324,20% Male,Nonsmoker,NA,0.00245
0,55,56,t3324,20% Male,Nonsmoker,NA,0.00268
0,56,57,t3324,20% Male,Nonsmoker,NA,0.00291
0,57,58,t3324,20% Male,Nonsmoker,NA,0.00313
0,58,59,t3324,20% Male,Nonsmoker,NA,0.00338
0,59,60,t3324,20% Male,Nonsmoker,NA,0.00364
0,60,61,t3324,20% Male,Nonsmoker,NA,0.00395
0,61,62,t3324,20% Male,Nonsmoker,NA,0.00434
0,62,63,t3324,20% Male,Nonsmoker,NA,0.00477
0,63,64,t3324,20% Male,Nonsmoker,NA,0.00527
0,64,65,t3324,20% Male,Nonsmoker,NA,0.00581
0,65,66,t3324,20% Male,Nonsmoker,NA,0.0064
0,66,67,t3324,20% Male,Nonsmoker,NA,0.00703
0,67,68,t3324,20% Male,Nonsmoker,NA,0.00771
0,68,69,t3324,20% Male,Nonsmoker,NA,0.00847
0,69,70,t3324,20% Male,Nonsmoker,NA,0.00935
0,70,71,t3324,20% Male,Nonsmoker,NA,0.01038
0,71,72,t3324,20% Male,Nonsmoker,NA,0.0116
0,72,73,t3324,20% Male,Nonsmoker,NA,0.01303
0,73,74,t3324,20% Male,Nonsmoker,NA,0.01469
0,74,75,t3324,20% Male,Nonsmoker,NA,0.01661
0,75,76,t3324,20% Male,Nonsmoker,NA,0.01879
0,76,77,t3324,20% Male,Nonsmoker,NA,0.02126
0,77,78,t3324,20% Male,Nonsmoker,NA,0.0241
0,78,79,t3324,20% Male,Nonsmoker,NA,0.0274
0,79,80,t3324,20% Male,Nonsmoker,NA,0.03134
0,80,81,t3324,20% Male,Nonsmoker,NA,0.03597
0,81,82,t3324,20% Male,Nonsmoker,NA,0.04099
0,82,83,t3324,20% Male,Nonsmoker,NA,0.04632
0,83,84,t3324,20% Male,Nonsmoker,NA,0.05246
0,84,85,t3324,20% Male,Nonsmoker,NA,0.06057
0,85,86,t3324,20% Male,Nonsmoker,NA,0.06991
0,86,87,t3324,20% Male,Nonsmoker,NA,0.07952
0,87,88,t3324,20% Male,Nonsmoker,NA,0.09053
0,88,89,t3324,20% Male,Nonsmoker,NA,0.10299
0,89,90,t3324,20% Male,Nonsmoker,NA,0.11665
0,90,91,t3324,20% Male,Nonsmoker,NA,0.13129
0,91,92,t3324,20% Male,Nonsmoker,NA,0.14682
0,92,93,t3324,20% Male,Nonsmoker,NA,0.1633
0,93,94,t3324,20% Male,Nonsmoker,NA,0.18024
0,94,95,t3324,20% Male,Nonsmoker,NA,0.19742
0,95,96,t3324,20% Male,Nonsmoker,NA,0.21684
0,96,97,t3324,20% Male,Nonsmoker,NA,0.23945
0,97,98,t3324,20% Male,Nonsmoker,NA,0.2641
0,98,99,t3324,20% Male,Nonsmoker,NA,0.29068
0,99,100,t3324,20% Male,Nonsmoker,NA,0.31879
0,100,101,t3324,20% Male,Nonsmoker,NA,0.34592
0,101,102,t3324,20% Male,Nonsmoker,NA,0.37042
0,102,103,t3324,20% Male,Nonsmoker,NA,0.39453
0,103,104,t3324,20% Male,Nonsmoker,NA,0.41785
0,104,105,t3324,20% Male,Nonsmoker,NA,0.43998
0,105,106,t3324,20% Male,Nonsmoker,NA,0.46053
0,106,107,t3324,20% Male,Nonsmoker,NA,0.48213
0,107,108,t3324,20% Male,Nonsmoker,NA,0.50829
0,108,109,t3324,20% Male,Nonsmoker,NA,0.53584
0,109,110,t3324,20% Male,Nonsmoker,NA,0.56485
0,110,111,t3324,20% Male,Nonsmoker,NA,0.59538
0,111,112,t3324,20% Male,Nonsmoker,NA,0.62751
0,112,113,t3324,20% Male,Nonsmoker,NA,0.66131
0,113,114,t3324,20% Male,Nonsmoker,NA,0.69686
0,114,115,t3324,20% Male,Nonsmoker,NA,0.73421
0,115,116,t3324,20% Male,Nonsmoker,NA,0.77346
0,116,117,t3324,20% Male,Nonsmoker,NA,0.81466
0,117,118,t3324,20% Male,Nonsmoker,NA,0.85788
0,118,119,t3324,20% Male,Nonsmoker,NA,0.90315
0,119,120,t3324,20% Male,Nonsmoker,NA,0.95053
0,120,121,t3324,20% Male,Nonsmoker,NA,1
1,1,1,t3324,20% Male,Nonsmoker,NA,NA
1,2,2,t3324,20% Male,Nonsmoker,NA,NA
1,3,3,t3324,20% Male,Nonsmoker,NA,NA
1,4,4,t3324,20% Male,Nonsmoker,NA,NA
1,5,5,t3324,20% Male,Nonsmoker,NA,NA
1,6,6,t3324,20% Male,Nonsmoker,NA,NA
1,7,7,t3324,20% Male,Nonsmoker,NA,NA
1,8,8,t3324,20% Male,Nonsmoker,NA,NA
1,9,9,t3324,20% Male,Nonsmoker,NA,NA
1,10,10,t3324,20% Male,Nonsmoker,NA,NA
1,11,11,t3324,20% Male,Nonsmoker,NA,NA
1,12,12,t3324,20% Male,Nonsmoker,NA,NA
1,13,13,t3324,20% Male,Nonsmoker,NA,NA
1,14,14,t3324,20% Male,Nonsmoker,NA,NA
1,15,15,t3324,20% Male,Nonsmoker,NA,NA
1,16,16,t3324,20% Male,Nonsmoker,NA,NA
1,17,17,t3324,20% Male,Nonsmoker,NA,NA
1,18,18,t3324,20% Male,Nonsmoker,NA,4.2e-4
1,19,19,t3324,20% Male,Nonsmoker,NA,4.3e-4
1,20,20,t3324,20% Male,Nonsmoker,NA,4.3e-4
1,21,21,t3324,20% Male,Nonsmoker,NA,4.3e-4
1,22,22,t3324,20% Male,Nonsmoker,NA,4.2e-4
1,23,23,t3324,20% Male,Nonsmoker,NA,4.2e-4
1,24,24,t3324,20% Male,Nonsmoker,NA,4.2e-4
1,25,25,t3324,20% Male,Nonsmoker,NA,4.1e-4
1,26,26,t3324,20% Male,Nonsmoker,NA,3.9e-4
1,27,27,t3324,20% Male,Nonsmoker,NA,4e-4
1,28,28,t3324,20% Male,Nonsmoker,NA,4.2e-4
1,29,29,t3324,20% Male,Nonsmoker,NA,4.2e-4
1,30,30,t3324,20% Male,Nonsmoker,NA,4.4e-4
1,31,31,t3324,20% Male,Nonsmoker,NA,4.6e-4
1,32,32,t3324,20% Male,Nonsmoker,NA,5.1e-4
1,33,33,t3324,20% Male,Nonsmoker,NA,5.8e-4
1,34,34,t3324,20% Male,Nonsmoker,NA,6.8e-4
1,35,35,t3324,20% Male,Nonsmoker,NA,7.8e-4
1,36,36,t3324,20% Male,Nonsmoker,NA,8.8e-4
1,37,37,t3324,20% Male,Nonsmoker,NA,9.8e-4
1,38,38,t3324,20% Male,Nonsmoker,NA,0.00105
1,39,39,t3324,20% Male,Nonsmoker,NA,0.00109
1,40,40,t3324,20% Male,Nonsmoker,NA,0.00112
1,41,41,t3324,20% Male,Nonsmoker,NA,0.00114
1,42,42,t3324,20% Male,Nonsmoker,NA,0.00116
1,43,43,t3324,20% Male,Nonsmoker,NA,0.00118
1,44,44,t3324,20% Male,Nonsmoker,NA,0.0012
1,45,45,t3324,20% Male,Nonsmoker,NA,0.00123
1,46,46,t3324,20% Male,Nonsmoker,NA,0.00128
1,47,47,t3324,20% Male,Nonsmoker,NA,0.00134
1,48,48,t3324,20% Male,Nonsmoker,NA,0.00141
1,49,49,t3324,20% Male,Nonsmoker,NA,0.0015
1,50,50,t3324,20% Male,Nonsmoker,NA,0.00163
1,51,51,t3324,20% Male,Nonsmoker,NA,0.00178
1,52,52,t3324,20% Male,Nonsmoker,NA,0.00198
1,53,53,t3324,20% Male,Nonsmoker,NA,0.0022
1,54,54,t3324,20% Male,Nonsmoker,NA,0.00245
1,55,55,t3324,20% Male,Nonsmoker,NA,0.00268
1,56,56,t3324,20% Male,Nonsmoker,NA,0.00291
1,57,57,t3324,20% Male,Nonsmoker,NA,0.00313
1,58,58,t3324,20% Male,Nonsmoker,NA,0.00338
1,59,59,t3324,20% Male,Nonsmoker,NA,0.00364
1,60,60,t3324,20% Male,Nonsmoker,NA,0.00395
1,61,61,t3324,20% Male,Nonsmoker,NA,0.00434
1,62,62,t3324,20% Male,Nonsmoker,NA,0.00477
1,63,63,t3324,20% Male,Nonsmoker,NA,0.00527
1,64,64,t3324,20% Male,Nonsmoker,NA,0.00581
1,65,65,t3324,20% Male,Nonsmoker,NA,0.0064
1,66,66,t3324,20% Male,Nonsmoker,NA,0.00703
1,67,67,t3324,20% Male,Nonsmoker,NA,0.00771
1,68,68,t3324,20% Male,Nonsmoker,NA,0.00847
1,69,69,t3324,20% Male,Nonsmoker,NA,0.00935
1,70,70,t3324,20% Male,Nonsmoker,NA,0.01038
1,71,71,t3324,20% Male,Nonsmoker,NA,0.0116
1,72,72,t3324,20% Male,Nonsmoker,NA,0.01303
1,73,73,t3324,20% Male,Nonsmoker,NA,0.01469
1,74,74,t3324,20% Male,Nonsmoker,NA,0.01661
1,75,75,t3324,20% Male,Nonsmoker,NA,0.01879
1,76,76,t3324,20% Male,Nonsmoker,NA,0.02126
1,77,77,t3324,20% Male,Nonsmoker,NA,0.0241
1,78,78,t3324,20% Male,Nonsmoker,NA,0.0274
1,79,79,t3324,20% Male,Nonsmoker,NA,0.03134
1,80,80,t3324,20% Male,Nonsmoker,NA,0.03597
1,81,81,t3324,20% Male,Nonsmoker,NA,0.04099
1,82,82,t3324,20% Male,Nonsmoker,NA,0.04632
1,83,83,t3324,20% Male,Nonsmoker,NA,0.05246
1,84,84,t3324,20% Male,Nonsmoker,NA,0.06057
1,85,85,t3324,20% Male,Nonsmoker,NA,0.06991
1,86,86,t3324,20% Male,Nonsmoker,NA,0.07952
1,87,87,t3324,20% Male,Nonsmoker,NA,0.09053
1,88,88,t3324,20% Male,Nonsmoker,NA,0.10299
1,89,89,t3324,20% Male,Nonsmoker,NA,0.11665
1,90,90,t3324,20% Male,Nonsmoker,NA,0.13129
1,91,91,t3324,20% Male,Nonsmoker,NA,0.14682
1,92,92,t3324,20% Male,Nonsmoker,NA,0.1633
1,93,93,t3324,20% Male,Nonsmoker,NA,0.18024
1,94,94,t3324,20% Male,Nonsmoker,NA,0.19742
1,95,95,t3324,20% Male,Nonsmoker,NA,0.21684
1,96,96,t3324,20% Male,Nonsmoker,NA,0.23945
1,97,97,t3324,20% Male,Nonsmoker,NA,0.2641
1,98,98,t3324,20% Male,Nonsmoker,NA,0.29068
1,99,99,t3324,20% Male,Nonsmoker,NA,0.31879
1,100,100,t3324,20% Male,Nonsmoker,NA,0.34592
1,101,101,t3324,20% Male,Nonsmoker,NA,0.37042
1,102,102,t3324,20% Male,Nonsmoker,NA,0.39453
1,103,103,t3324,20% Male,Nonsmoker,NA,0.41785
1,104,104,t3324,20% Male,Nonsmoker,NA,0.43998
1,105,105,t3324,20% Male,Nonsmoker,NA,0.46053
1,106,106,t3324,20% Male,Nonsmoker,NA,0.48213
1,107,107,t3324,20% Male,Nonsmoker,NA,0.50829
1,108,108,t3324,20% Male,Nonsmoker,NA,0.53584
1,109,109,t3324,20% Male,Nonsmoker,NA,0.56485
1,110,110,t3324,20% Male,Nonsmoker,NA,0.59538
1,111,111,t3324,20% Male,Nonsmoker,NA,0.62751
1,112,112,t3324,20% Male,Nonsmoker,NA,0.66131
1,113,113,t3324,20% Male,Nonsmoker,NA,0.69686
1,114,114,t3324,20% Male,Nonsmoker,NA,0.73421
1,115,115,t3324,20% Male,Nonsmoker,NA,0.77346
1,116,116,t3324,20% Male,Nonsmoker,NA,0.81466
1,117,117,t3324,20% Male,Nonsmoker,NA,0.85788
1,118,118,t3324,20% Male,Nonsmoker,NA,0.90315
1,119,119,t3324,20% Male,Nonsmoker,NA,0.95053
1,120,120,t3324,20% Male,Nonsmoker,NA,1
2,2,1,t3324,20% Male,Nonsmoker,NA,NA
2,3,2,t3324,20% Male,Nonsmoker,NA,NA
2,4,3,t3324,20% Male,Nonsmoker,NA,NA
2,5,4,t3324,20% Male,Nonsmoker,NA,NA
2,6,5,t3324,20% Male,Nonsmoker,NA,NA
2,7,6,t3324,20% Male,Nonsmoker,NA,NA
2,8,7,t3324,20% Male,Nonsmoker,NA,NA
2,9,8,t3324,20% Male,Nonsmoker,NA,NA
2,10,9,t3324,20% Male,Nonsmoker,NA,NA
2,11,10,t3324,20% Male,Nonsmoker,NA,NA
2,12,11,t3324,20% Male,Nonsmoker,NA,NA
2,13,12,t3324,20% Male,Nonsmoker,NA,NA
2,14,13,t3324,20% Male,Nonsmoker,NA,NA
2,15,14,t3324,20% Male,Nonsmoker,NA,NA
2,16,15,t3324,20% Male,Nonsmoker,NA,NA
2,17,16,t3324,20% Male,Nonsmoker,NA,NA
2,18,17,t3324,20% Male,Nonsmoker,NA,4.2e-4
2,19,18,t3324,20% Male,Nonsmoker,NA,4.3e-4
2,20,19,t3324,20% Male,Nonsmoker,NA,4.3e-4
2,21,20,t3324,20% Male,Nonsmoker,NA,4.3e-4
2,22,21,t3324,20% Male,Nonsmoker,NA,4.2e-4
2,23,22,t3324,20% Male,Nonsmoker,NA,4.2e-4
2,24,23,t3324,20% Male,Nonsmoker,NA,4.2e-4
2,25,24,t3324,20% Male,Nonsmoker,NA,4.1e-4
2,26,25,t3324,20% Male,Nonsmoker,NA,3.9e-4
2,27,26,t3324,20% Male,Nonsmoker,NA,4e-4
2,28,27,t3324,20% Male,Nonsmoker,NA,4.2e-4
2,29,28,t3324,20% Male,Nonsmoker,NA,4.2e-4
2,30,29,t3324,20% Male,Nonsmoker,NA,4.4e-4
2,31,30,t3324,20% Male,Nonsmoker,NA,4.6e-4
2,32,31,t3324,20% Male,Nonsmoker,NA,5.1e-4
2,33,32,t3324,20% Male,Nonsmoker,NA,5.8e-4
2,34,33,t3324,20% Male,Nonsmoker,NA,6.8e-4
2,35,34,t3324,20% Male,Nonsmoker,NA,7.8e-4
2,36,35,t3324,20% Male,Nonsmoker,NA,8.8e-4
2,37,36,t3324,20% Male,Nonsmoker,NA,9.8e-4
2,38,37,t3324,20% Male,Nonsmoker,NA,0.00105
2,39,38,t3324,20% Male,Nonsmoker,NA,0.00109
2,40,39,t3324,20% Male,Nonsmoker,NA,0.00112
2,41,40,t3324,20% Male,Nonsmoker,NA,0.00114
2,42,41,t3324,20% Male,Nonsmoker,NA,0.00116
2,43,42,t3324,20% Male,Nonsmoker,NA,0.00118
2,44,43,t3324,20% Male,Nonsmoker,NA,0.0012
2,45,44,t3324,20% Male,Nonsmoker,NA,0.00123
2,46,45,t3324,20% Male,Nonsmoker,NA,0.00128
2,47,46,t3324,20% Male,Nonsmoker,NA,0.00134
2,48,47,t3324,20% Male,Nonsmoker,NA,0.00141
2,49,48,t3324,20% Male,Nonsmoker,NA,0.0015
2,50,49,t3324,20% Male,Nonsmoker,NA,0.00163
2,51,50,t3324,20% Male,Nonsmoker,NA,0.00178
2,52,51,t3324,20% Male,Nonsmoker,NA,0.00198
2,53,52,t3324,20% Male,Nonsmoker,NA,0.0022
2,54,53,t3324,20% Male,Nonsmoker,NA,0.00245
2,55,54,t3324,20% Male,Nonsmoker,NA,0.00268
2,56,55,t3324,20% Male,Nonsmoker,NA,0.00291
2,57,56,t3324,20% Male,Nonsmoker,NA,0.00313
2,58,57,t3324,20% Male,Nonsmoker,NA,0.00338
2,59,58,t3324,20% Male,Nonsmoker,NA,0.00364
2,60,59,t3324,20% Male,Nonsmoker,NA,0.00395
2,61,60,t3324,20% Male,Nonsmoker,NA,0.00434
2,62,61,t3324,20% Male,Nonsmoker,NA,0.00477
2,63,62,t3324,20% Male,Nonsmoker,NA,0.00527
2,64,63,t3324,20% Male,Nonsmoker,NA,0.00581
2,65,64,t3324,20% Male,Nonsmoker,NA,0.0064
2,66,65,t3324,20% Male,Nonsmoker,NA,0.00703
2,67,66,t3324,20% Male,Nonsmoker,NA,0.00771
2,68,67,t3324,20% Male,Nonsmoker,NA,0.00847
2,69,68,t3324,20% Male,Nonsmoker,NA,0.00935
2,70,69,t3324,20% Male,Nonsmoker,NA,0.01038
2,71,70,t3324,20% Male,Nonsmoker,NA,0.0116
2,72,71,t3324,20% Male,Nonsmoker,NA,0.01303
2,73,72,t3324,20% Male,Nonsmoker,NA,0.01469
2,74,73,t3324,20% Male,Nonsmoker,NA,0.01661
2,75,74,t3324,20% Male,Nonsmoker,NA,0.01879
2,76,75,t3324,20% Male,Nonsmoker,NA,0.02126
2,77,76,t3324,20% Male,Nonsmoker,NA,0.0241
2,78,77,t3324,20% Male,Nonsmoker,NA,0.0274
2,79,78,t3324,20% Male,Nonsmoker,NA,0.03134
2,80,79,t3324,20% Male,Nonsmoker,NA,0.03597
2,81,80,t3324,20% Male,Nonsmoker,NA,0.04099
2,82,81,t3324,20% Male,Nonsmoker,NA,0.04632
2,83,82,t3324,20% Male,Nonsmoker,NA,0.05246
2,84,83,t3324,20% Male,Nonsmoker,NA,0.06057
2,85,84,t3324,20% Male,Nonsmoker,NA,0.06991
2,86,85,t3324,20% Male,Nonsmoker,NA,0.07952
2,87,86,t3324,20% Male,Nonsmoker,NA,0.09053
2,88,87,t3324,20% Male,Nonsmoker,NA,0.10299
2,89,88,t3324,20% Male,Nonsmoker,NA,0.11665
2,90,89,t3324,20% Male,Nonsmoker,NA,0.13129
2,91,90,t3324,20% Male,Nonsmoker,NA,0.14682
2,92,91,t3324,20% Male,Nonsmoker,NA,0.1633
2,93,92,t3324,20% Male,Nonsmoker,NA,0.18024
2,94,93,t3324,20% Male,Nonsmoker,NA,0.19742
2,95,94,t3324,20% Male,Nonsmoker,NA,0.21684
2,96,95,t3324,20% Male,Nonsmoker,NA,0.23945
2,97,96,t3324,20% Male,Nonsmoker,NA,0.2641
2,98,97,t3324,20% Male,Nonsmoker,NA,0.29068
2,99,98,t3324,20% Male,Nonsmoker,NA,0.31879
2,100,99,t3324,20% Male,Nonsmoker,NA,0.34592
2,101,100,t3324,20% Male,Nonsmoker,NA,0.37042
2,102,101,t3324,20% Male,Nonsmoker,NA,0.39453
2,103,102,t3324,20% Male,Nonsmoker,NA,0.41785
2,104,103,t3324,20% Male,Nonsmoker,NA,0.43998
2,105,104,t3324,20% Male,Nonsmoker,NA,0.46053
2,106,105,t3324,20% Male,Nonsmoker,NA,0.48213
2,107,106,t3324,20% Male,Nonsmoker,NA,0.50829
2,108,107,t3324,20% Male,Nonsmoker,NA,0.53584
2,109,108,t3324,20% Male,Nonsmoker,NA,0.56485
2,110,109,t3324,20% Male,Nonsmoker,NA,0.59538
2,111,110,t3324,20% Male,Nonsmoker,NA,0.62751
2,112,111,t3324,20% Male,Nonsmoker,NA,0.66131
2,113,112,t3324,20% Male,Nonsmoker,NA,0.69686
2,114,113,t3324,20% Male,Nonsmoker,NA,0.73421
2,115,114,t3324,20% Male,Nonsmoker,NA,0.77346
2,116,115,t3324,20% Male,Nonsmoker,NA,0.81466
2,117,116,t3324,20% Male,Nonsmoker,NA,0.85788
2,118,117,t3324,20% Male,Nonsmoker,NA,0.90315
2,119,118,t3324,20% Male,Nonsmoker,NA,0.95053
2,120,119,t3324,20% Male,Nonsmoker,NA,1
3,3,1,t3324,20% Male,Nonsmoker,NA,NA
3,4,2,t3324,20% Male,Nonsmoker,NA,NA
3,5,3,t3324,20% Male,Nonsmoker,NA,NA
3,6,4,t3324,20% Male,Nonsmoker,NA,NA
3,7,5,t3324,20% Male,Nonsmoker,NA,NA
3,8,6,t3324,20% Male,Nonsmoker,NA,NA
3,9,7,t3324,20% Male,Nonsmoker,NA,NA
3,10,8,t3324,20% Male,Nonsmoker,NA,NA
3,11,9,t3324,20% Male,Nonsmoker,NA,NA
3,12,10,t3324,20% Male,Nonsmoker,NA,NA
3,13,11,t3324,20% Male,Nonsmoker,NA,NA
3,14,12,t3324,20% Male,Nonsmoker,NA,NA
3,15,13,t3324,20% Male,Nonsmoker,NA,NA
3,16,14,t3324,20% Male,Nonsmoker,NA,NA
3,17,15,t3324,20% Male,Nonsmoker,NA,NA
3,18,16,t3324,20% Male,Nonsmoker,NA,4.2e-4
3,19,17,t3324,20% Male,Nonsmoker,NA,4.3e-4
3,20,18,t3324,20% Male,Nonsmoker,NA,4.3e-4
3,21,19,t3324,20% Male,Nonsmoker,NA,4.3e-4
3,22,20,t3324,20% Male,Nonsmoker,NA,4.2e-4
3,23,21,t3324,20% Male,Nonsmoker,NA,4.2e-4
3,24,22,t3324,20% Male,Nonsmoker,NA,4.2e-4
3,25,23,t3324,20% Male,Nonsmoker,NA,4.1e-4
3,26,24,t3324,20% Male,Nonsmoker,NA,3.9e-4
3,27,25,t3324,20% Male,Nonsmoker,NA,4e-4
3,28,26,t3324,20% Male,Nonsmoker,NA,4.2e-4
3,29,27,t3324,20% Male,Nonsmoker,NA,4.2e-4
3,30,28,t3324,20% Male,Nonsmoker,NA,4.4e-4
3,31,29,t3324,20% Male,Nonsmoker,NA,4.6e-4
3,32,30,t3324,20% Male,Nonsmoker,NA,5.1e-4
3,33,31,t3324,20% Male,Nonsmoker,NA,5.8e-4
3,34,32,t3324,20% Male,Nonsmoker,NA,6.8e-4
3,35,33,t3324,20% Male,Nonsmoker,NA,7.8e-4
3,36,34,t3324,20% Male,Nonsmoker,NA,8.8e-4
3,37,35,t3324,20% Male,Nonsmoker,NA,9.8e-4
3,38,36,t3324,20% Male,Nonsmoker,NA,0.00105
3,39,37,t3324,20% Male,Nonsmoker,NA,0.00109
3,40,38,t3324,20% Male,Nonsmoker,NA,0.00112
3,41,39,t3324,20% Male,Nonsmoker,NA,0.00114
3,42,40,t3324,20% Male,Nonsmoker,NA,0.00116
3,43,41,t3324,20% Male,Nonsmoker,NA,0.00118
3,44,42,t3324,20% Male,Nonsmoker,NA,0.0012
3,45,43,t3324,20% Male,Nonsmoker,NA,0.00123
3,46,44,t3324,20% Male,Nonsmoker,NA,0.00128
3,47,45,t3324,20% Male,Nonsmoker,NA,0.00134
3,48,46,t3324,20% Male,Nonsmoker,NA,0.00141
3,49,47,t3324,20% Male,Nonsmoker,NA,0.0015
3,50,48,t3324,20% Male,Nonsmoker,NA,0.00163
3,51,49,t3324,20% Male,Nonsmoker,NA,0.00178
3,52,50,t3324,20% Male,Nonsmoker,NA,0.00198
3,53,51,t3324,20% Male,Nonsmoker,NA,0.0022
3,54,52,t3324,20% Male,Nonsmoker,NA,0.00245
3,55,53,t3324,20% Male,Nonsmoker,NA,0.00268
3,56,54,t3324,20% Male,Nonsmoker,NA,0.00291
3,57,55,t3324,20% Male,Nonsmoker,NA,0.00313
3,58,56,t3324,20% Male,Nonsmoker,NA,0.00338
3,59,57,t3324,20% Male,Nonsmoker,NA,0.00364
3,60,58,t3324,20% Male,Nonsmoker,NA,0.00395
3,61,59,t3324,20% Male,Nonsmoker,NA,0.00434
3,62,60,t3324,20% Male,Nonsmoker,NA,0.00477
3,63,61,t3324,20% Male,Nonsmoker,NA,0.00527
3,64,62,t3324,20% Male,Nonsmoker,NA,0.00581
3,65,63,t3324,20% Male,Nonsmoker,NA,0.0064
3,66,64,t3324,20% Male,Nonsmoker,NA,0.00703
3,67,65,t3324,20% Male,Nonsmoker,NA,0.00771
3,68,66,t3324,20% Male,Nonsmoker,NA,0.00847
3,69,67,t3324,20% Male,Nonsmoker,NA,0.00935
3,70,68,t3324,20% Male,Nonsmoker,NA,0.01038
3,71,69,t3324,20% Male,Nonsmoker,NA,0.0116
3,72,70,t3324,20% Male,Nonsmoker,NA,0.01303
3,73,71,t3324,20% Male,Nonsmoker,NA,0.01469
3,74,72,t3324,20% Male,Nonsmoker,NA,0.01661
3,75,73,t3324,20% Male,Nonsmoker,NA,0.01879
3,76,74,t3324,20% Male,Nonsmoker,NA,0.02126
3,77,75,t3324,20% Male,Nonsmoker,NA,0.0241
3,78,76,t3324,20% Male,Nonsmoker,NA,0.0274
3,79,77,t3324,20% Male,Nonsmoker,NA,0.03134
3,80,78,t3324,20% Male,Nonsmoker,NA,0.03597
3,81,79,t3324,20% Male,Nonsmoker,NA,0.04099
3,82,80,t3324,20% Male,Nonsmoker,NA,0.04632
3,83,81,t3324,20% Male,Nonsmoker,NA,0.05246
3,84,82,t3324,20% Male,Nonsmoker,NA,0.06057
3,85,83,t3324,20% Male,Nonsmoker,NA,0.06991
3,86,84,t3324,20% Male,Nonsmoker,NA,0.07952
3,87,85,t3324,20% Male,Nonsmoker,NA,0.09053
3,88,86,t3324,20% Male,Nonsmoker,NA,0.10299
3,89,87,t3324,20% Male,Nonsmoker,NA,0.11665
3,90,88,t3324,20% Male,Nonsmoker,NA,0.13129
3,91,89,t3324,20% Male,Nonsmoker,NA,0.14682
3,92,90,t3324,20% Male,Nonsmoker,NA,0.1633
