issue_age,attained_age,duration,table,gender_blend,q_sel,q_ult
0,0,1,t3277,20% Male,3e-4,3e-4
0,1,2,t3277,20% Male,1.7e-4,1.7e-4
0,2,3,t3277,20% Male,1.2e-4,1.2e-4
0,3,4,t3277,20% Male,9e-5,9e-5
0,4,5,t3277,20% Male,9e-5,9e-5
0,5,6,t3277,20% Male,8e-5,8e-5
0,6,7,t3277,20% Male,9e-5,9e-5
0,7,8,t3277,20% Male,9e-5,9e-5
0,8,9,t3277,20% Male,8e-5,8e-5
0,9,10,t3277,20% Male,8e-5,8e-5
0,10,11,t3277,20% Male,9e-5,9e-5
0,11,12,t3277,20% Male,9e-5,9e-5
0,12,13,t3277,20% Male,1e-4,1e-4
0,13,14,t3277,20% Male,1e-4,1e-4
0,14,15,t3277,20% Male,1.3e-4,1.3e-4
0,15,16,t3277,20% Male,2.2e-4,2.2e-4
0,16,17,t3277,20% Male,3.2e-4,3.2e-4
0,17,18,t3277,20% Male,3.9e-4,3.9e-4
0,18,19,t3277,20% Male,4.3e-4,4.3e-4
0,19,20,t3277,20% Male,4.4e-4,4.4e-4
0,20,21,t3277,20% Male,4.4e-4,4.4e-4
0,21,22,t3277,20% Male,4.5e-4,4.5e-4
0,22,23,t3277,20% Male,4.6e-4,4.6e-4
0,23,24,t3277,20% Male,4.8e-4,4.8e-4
0,24,25,t3277,20% Male,5.2e-4,5.2e-4
0,25,26,t3277,20% Male,NA,5.4e-4
0,26,27,t3277,20% Male,NA,5.4e-4
0,27,28,t3277,20% Male,NA,5.3e-4
0,28,29,t3277,20% Male,NA,5.4e-4
0,29,30,t3277,20% Male,NA,5.5e-4
0,30,31,t3277,20% Male,NA,5.8e-4
0,31,32,t3277,20% Male,NA,6.2e-4
0,32,33,t3277,20% Male,NA,6.5e-4
0,33,34,t3277,20% Male,NA,7.1e-4
0,34,35,t3277,20% Male,NA,7.8e-4
0,35,36,t3277,20% Male,NA,8.5e-4
0,36,37,t3277,20% Male,NA,9.5e-4
0,37,38,t3277,20% Male,NA,0.00105
0,38,39,t3277,20% Male,NA,0.00115
0,39,40,t3277,20% Male,NA,0.00124
0,40,41,t3277,20% Male,NA,0.00132
0,41,42,t3277,20% Male,NA,0.0014
0,42,43,t3277,20% Male,NA,0.00146
0,43,44,t3277,20% Male,NA,0.0015
0,44,45,t3277,20% Male,NA,0.00156
0,45,46,t3277,20% Male,NA,0.00161
0,46,47,t3277,20% Male,NA,0.00171
0,47,48,t3277,20% Male,NA,0.00181
0,48,49,t3277,20% Male,NA,0.00193
0,49,50,t3277,20% Male,NA,0.00206
0,50,51,t3277,20% Male,NA,0.0022
0,51,52,t3277,20% Male,NA,0.00237
0,52,53,t3277,20% Male,NA,0.00256
0,53,54,t3277,20% Male,NA,0.00277
0,54,55,t3277,20% Male,NA,0.00301
0,55,56,t3277,20% Male,NA,0.00327
0,56,57,t3277,20% Male,NA,0.00357
0,57,58,t3277,20% Male,NA,0.00391
0,58,59,t3277,20% Male,NA,0.00428
0,59,60,t3277,20% Male,NA,0.00472
0,60,61,t3277,20% Male,NA,0.00521
0,61,62,t3277,20% Male,NA,0.00577
0,62,63,t3277,20% Male,NA,0.0064
0,63,64,t3277,20% Male,NA,0.00711
0,64,65,t3277,20% Male,NA,0.0079
0,65,66,t3277,20% Male,NA,0.00878
0,66,67,t3277,20% Male,NA,0.00974
0,67,68,t3277,20% Male,NA,0.01079
0,68,69,t3277,20% Male,NA,0.01195
0,69,70,t3277,20% Male,NA,0.01323
0,70,71,t3277,20% Male,NA,0.01466
0,71,72,t3277,20% Male,NA,0.01624
0,72,73,t3277,20% Male,NA,0.018
0,73,74,t3277,20% Male,NA,0.01996
0,74,75,t3277,20% Male,NA,0.02216
0,75,76,t3277,20% Male,NA,0.02461
0,76,77,t3277,20% Male,NA,0.02734
0,77,78,t3277,20% Male,NA,0.03042
0,78,79,t3277,20% Male,NA,0.03384
0,79,80,t3277,20% Male,NA,0.03771
0,80,81,t3277,20% Male,NA,0.04207
0,81,82,t3277,20% Male,NA,0.04727
0,82,83,t3277,20% Male,NA,0.05315
0,83,84,t3277,20% Male,NA,0.05991
0,84,85,t3277,20% Male,NA,0.06772
0,85,86,t3277,20% Male,NA,0.07664
0,86,87,t3277,20% Male,NA,0.08686
0,87,88,t3277,20% Male,NA,0.09804
0,88,89,t3277,20% Male,NA,0.11039
0,89,90,t3277,20% Male,NA,0.12382
0,90,91,t3277,20% Male,NA,0.13822
0,91,92,t3277,20% Male,NA,0.15319
0,92,93,t3277,20% Male,NA,0.16891
0,93,94,t3277,20% Male,NA,0.18532
0,94,95,t3277,20% Male,NA,0.20129
0,95,96,t3277,20% Male,NA,0.21768
0,96,97,t3277,20% Male,NA,0.23817
0,97,98,t3277,20% Male,NA,0.26039
0,98,99,t3277,20% Male,NA,0.28439
0,99,100,t3277,20% Male,NA,0.30974
0,100,101,t3277,20% Male,NA,0.33601
0,101,102,t3277,20% Male,NA,0.36083
0,102,103,t3277,20% Male,NA,0.38542
0,103,104,t3277,20% Male,NA,0.40936
0,104,105,t3277,20% Male,NA,0.43223
0,105,106,t3277,20% Male,NA,0.45362
0,106,107,t3277,20% Male,NA,0.47317
0,107,108,t3277,20% Male,NA,0.49915
0,108,109,t3277,20% Male,NA,0.52655
0,109,110,t3277,20% Male,NA,0.55546
0,110,111,t3277,20% Male,NA,0.58596
0,111,112,t3277,20% Male,NA,0.61813
0,112,113,t3277,20% Male,NA,0.65207
0,113,114,t3277,20% Male,NA,0.68787
0,114,115,t3277,20% Male,NA,0.72564
0,115,116,t3277,20% Male,NA,0.76548
0,116,117,t3277,20% Male,NA,0.80751
0,117,118,t3277,20% Male,NA,0.85184
0,118,119,t3277,20% Male,NA,0.89862
0,119,120,t3277,20% Male,NA,0.94795
0,120,121,t3277,20% Male,NA,1
1,1,1,t3277,20% Male,1.7e-4,1.7e-4
1,2,2,t3277,20% Male,1.2e-4,1.2e-4
1,3,3,t3277,20% Male,9e-5,9e-5
1,4,4,t3277,20% Male,9e-5,9e-5
1,5,5,t3277,20% Male,8e-5,8e-5
1,6,6,t3277,20% Male,9e-5,9e-5
1,7,7,t3277,20% Male,9e-5,9e-5
1,8,8,t3277,20% Male,8e-5,8e-5
1,9,9,t3277,20% Male,8e-5,8e-5
1,10,10,t3277,20% Male,9e-5,9e-5
1,11,11,t3277,20% Male,9e-5,9e-5
1,12,12,t3277,20% Male,1e-4,1e-4
1,13,13,t3277,20% Male,1e-4,1e-4
1,14,14,t3277,20% Male,1.3e-4,1.3e-4
1,15,15,t3277,20% Male,2.2e-4,2.2e-4
1,16,16,t3277,20% Male,3.2e-4,3.2e-4
1,17,17,t3277,20% Male,3.9e-4,3.9e-4
1,18,18,t3277,20% Male,4.3e-4,4.3e-4
1,19,19,t3277,20% Male,4.4e-4,4.4e-4
1,20,20,t3277,20% Male,4.4e-4,4.4e-4
1,21,21,t3277,20% Male,4.5e-4,4.5e-4
1,22,22,t3277,20% Male,4.6e-4,4.6e-4
1,23,23,t3277,20% Male,4.8e-4,4.8e-4
1,24,24,t3277,20% Male,5.2e-4,5.2e-4
1,25,25,t3277,20% Male,5.4e-4,5.4e-4
1,26,26,t3277,20% Male,NA,5.4e-4
1,27,27,t3277,20% Male,NA,5.3e-4
1,28,28,t3277,20% Male,NA,5.4e-4
1,29,29,t3277,20% Male,NA,5.5e-4
1,30,30,t3277,20% Male,NA,5.8e-4
1,31,31,t3277,20% Male,NA,6.2e-4
1,32,32,t3277,20% Male,NA,6.5e-4
1,33,33,t3277,20% Male,NA,7.1e-4
1,34,34,t3277,20% Male,NA,7.8e-4
1,35,35,t3277,20% Male,NA,8.5e-4
1,36,36,t3277,20% Male,NA,9.5e-4
1,37,37,t3277,20% Male,NA,0.00105
1,38,38,t3277,20% Male,NA,0.00115
1,39,39,t3277,20% Male,NA,0.00124
1,40,40,t3277,20% Male,NA,0.00132
1,41,41,t3277,20% Male,NA,0.0014
1,42,42,t3277,20% Male,NA,0.00146
1,43,43,t3277,20% Male,NA,0.0015
1,44,44,t3277,20% Male,NA,0.00156
1,45,45,t3277,20% Male,NA,0.00161
1,46,46,t3277,20% Male,NA,0.00171
1,47,47,t3277,20% Male,NA,0.00181
1,48,48,t3277,20% Male,NA,0.00193
1,49,49,t3277,20% Male,NA,0.00206
1,50,50,t3277,20% Male,NA,0.0022
1,51,51,t3277,20% Male,NA,0.00237
1,52,52,t3277,20% Male,NA,0.00256
1,53,53,t3277,20% Male,NA,0.00277
1,54,54,t3277,20% Male,NA,0.00301
1,55,55,t3277,20% Male,NA,0.00327
1,56,56,t3277,20% Male,NA,0.00357
1,57,57,t3277,20% Male,NA,0.00391
1,58,58,t3277,20% Male,NA,0.00428
1,59,59,t3277,20% Male,NA,0.00472
1,60,60,t3277,20% Male,NA,0.00521
1,61,61,t3277,20% Male,NA,0.00577
1,62,62,t3277,20% Male,NA,0.0064
1,63,63,t3277,20% Male,NA,0.00711
1,64,64,t3277,20% Male,NA,0.0079
1,65,65,t3277,20% Male,NA,0.00878
1,66,66,t3277,20% Male,NA,0.00974
1,67,67,t3277,20% Male,NA,0.01079
1,68,68,t3277,20% Male,NA,0.01195
1,69,69,t3277,20% Male,NA,0.01323
1,70,70,t3277,20% Male,NA,0.01466
1,71,71,t3277,20% Male,NA,0.01624
1,72,72,t3277,20% Male,NA,0.018
1,73,73,t3277,20% Male,NA,0.01996
1,74,74,t3277,20% Male,NA,0.02216
1,75,75,t3277,20% Male,NA,0.02461
1,76,76,t3277,20% Male,NA,0.02734
1,77,77,t3277,20% Male,NA,0.03042
1,78,78,t3277,20% Male,NA,0.03384
1,79,79,t3277,20% Male,NA,0.03771
1,80,80,t3277,20% Male,NA,0.04207
1,81,81,t3277,20% Male,NA,0.04727
1,82,82,t3277,20% Male,NA,0.05315
1,83,83,t3277,20% Male,NA,0.05991
1,84,84,t3277,20% Male,NA,0.06772
1,85,85,t3277,20% Male,NA,0.07664
1,86,86,t3277,20% Male,NA,0.08686
1,87,87,t3277,20% Male,NA,0.09804
1,88,88,t3277,20% Male,NA,0.11039
1,89,89,t3277,20% Male,NA,0.12382
1,90,90,t3277,20% Male,NA,0.13822
1,91,91,t3277,20% Male,NA,0.15319
1,92,92,t3277,20% Male,NA,0.16891
1,93,93,t3277,20% Male,NA,0.18532
1,94,94,t3277,20% Male,NA,0.20129
1,95,95,t3277,20% Male,NA,0.21768
1,96,96,t3277,20% Male,NA,0.23817
1,97,97,t3277,20% Male,NA,0.26039
1,98,98,t3277,20% Male,NA,0.28439
1,99,99,t3277,20% Male,NA,0.30974
1,100,100,t3277,20% Male,NA,0.33601
1,101,101,t3277,20% Male,NA,0.36083
1,102,102,t3277,20% Male,NA,0.38542
1,103,103,t3277,20% Male,NA,0.40936
1,104,104,t3277,20% Male,NA,0.43223
1,105,105,t3277,20% Male,NA,0.45362
1,106,106,t3277,20% Male,NA,0.47317
1,107,107,t3277,20% Male,NA,0.49915
1,108,108,t3277,20% Male,NA,0.52655
1,109,109,t3277,20% Male,NA,0.55546
1,110,110,t3277,20% Male,NA,0.58596
1,111,111,t3277,20% Male,NA,0.61813
1,112,112,t3277,20% Male,NA,0.65207
1,113,113,t3277,20% Male,NA,0.68787
1,114,114,t3277,20% Male,NA,0.72564
1,115,115,t3277,20% Male,NA,0.76548
1,116,116,t3277,20% Male,NA,0.80751
1,117,117,t3277,20% Male,NA,0.85184
1,118,118,t3277,20% Male,NA,0.89862
1,119,119,t3277,20% Male,NA,0.94795
1,120,120,t3277,20% Male,NA,1
2,2,1,t3277,20% Male,1.2e-4,1.2e-4
2,3,2,t3277,20% Male,9e-5,9e-5
2,4,3,t3277,20% Male,9e-5,9e-5
2,5,4,t3277,20% Male,8e-5,8e-5
2,6,5,t3277,20% Male,9e-5,9e-5
2,7,6,t3277,20% Male,9e-5,9e-5
2,8,7,t3277,20% Male,8e-5,8e-5
2,9,8,t3277,20% Male,8e-5,8e-5
2,10,9,t3277,20% Male,9e-5,9e-5
2,11,10,t3277,20% Male,9e-5,9e-5
2,12,11,t3277,20% Male,1e-4,1e-4
2,13,12,t3277,20% Male,1e-4,1e-4
2,14,13,t3277,20% Male,1.3e-4,1.3e-4
2,15,14,t3277,20% Male,2.2e-4,2.2e-4
2,16,15,t3277,20% Male,3.2e-4,3.2e-4
2,17,16,t3277,20% Male,3.9e-4,3.9e-4
2,18,17,t3277,20% Male,4.3e-4,4.3e-4
2,19,18,t3277,20% Male,4.4e-4,4.4e-4
2,20,19,t3277,20% Male,4.4e-4,4.4e-4
2,21,20,t3277,20% Male,4.5e-4,4.5e-4
2,22,21,t3277,20% Male,4.6e-4,4.6e-4
2,23,22,t3277,20% Male,4.8e-4,4.8e-4
2,24,23,t3277,20% Male,5.2e-4,5.2e-4
2,25,24,t3277,20% Male,5.4e-4,5.4e-4
2,26,25,t3277,20% Male,5.4e-4,5.4e-4
2,27,26,t3277,20% Male,NA,5.3e-4
2,28,27,t3277,20% Male,NA,5.4e-4
2,29,28,t3277,20% Male,NA,5.5e-4
2,30,29,t3277,20% Male,NA,5.8e-4
2,31,30,t3277,20% Male,NA,6.2e-4
2,32,31,t3277,20% Male,NA,6.5e-4
2,33,32,t3277,20% Male,NA,7.1e-4
2,34,33,t3277,20% Male,NA,7.8e-4
2,35,34,t3277,20% Male,NA,8.5e-4
2,36,35,t3277,20% Male,NA,9.5e-4
2,37,36,t3277,20% Male,NA,0.00105
2,38,37,t3277,20% Male,NA,0.00115
2,39,38,t3277,20% Male,NA,0.00124
2,40,39,t3277,20% Male,NA,0.00132
2,41,40,t3277,20% Male,NA,0.0014
2,42,41,t3277,20% Male,NA,0.00146
2,43,42,t3277,20% Male,NA,0.0015
2,44,43,t3277,20% Male,NA,0.00156
2,45,44,t3277,20% Male,NA,0.00161
2,46,45,t3277,20% Male,NA,0.00171
2,47,46,t3277,20% Male,NA,0.00181
2,48,47,t3277,20% Male,NA,0.00193
2,49,48,t3277,20% Male,NA,0.00206
2,50,49,t3277,20% Male,NA,0.0022
2,51,50,t3277,20% Male,NA,0.00237
2,52,51,t3277,20% Male,NA,0.00256
2,53,52,t3277,20% Male,NA,0.00277
2,54,53,t3277,20% Male,NA,0.00301
2,55,54,t3277,20% Male,NA,0.00327
2,56,55,t3277,20% Male,NA,0.00357
2,57,56,t3277,20% Male,NA,0.00391
2,58,57,t3277,20% Male,NA,0.00428
2,59,58,t3277,20% Male,NA,0.00472
2,60,59,t3277,20% Male,NA,0.00521
2,61,60,t3277,20% Male,NA,0.00577
2,62,61,t3277,20% Male,NA,0.0064
2,63,62,t3277,20% Male,NA,0.00711
2,64,63,t3277,20% Male,NA,0.0079
2,65,64,t3277,20% Male,NA,0.00878
2,66,65,t3277,20% Male,NA,0.00974
2,67,66,t3277,20% Male,NA,0.01079
2,68,67,t3277,20% Male,NA,0.01195
2,69,68,t3277,20% Male,NA,0.01323
2,70,69,t3277,20% Male,NA,0.01466
2,71,70,t3277,20% Male,NA,0.01624
2,72,71,t3277,20% Male,NA,0.018
2,73,72,t3277,20% Male,NA,0.01996
2,74,73,t3277,20% Male,NA,0.02216
2,75,74,t3277,20% Male,NA,0.02461
2,76,75,t3277,20% Male,NA,0.02734
2,77,76,t3277,20% Male,NA,0.03042
2,78,77,t3277,20% Male,NA,0.03384
2,79,78,t3277,20% Male,NA,0.03771
2,80,79,t3277,20% Male,NA,0.04207
2,81,80,t3277,20% Male,NA,0.04727
2,82,81,t3277,20% Male,NA,0.05315
2,83,82,t3277,20% Male,NA,0.05991
2,84,83,t3277,20% Male,NA,0.06772
2,85,84,t3277,20% Male,NA,0.07664
2,86,85,t3277,20% Male,NA,0.08686
2,87,86,t3277,20% Male,NA,0.09804
2,88,87,t3277,20% Male,NA,0.11039
2,89,88,t3277,20% Male,NA,0.12382
2,90,89,t3277,20% Male,NA,0.13822
2,91,90,t3277,20% Male,NA,0.15319
2,92,91,t3277,20% Male,NA,0.16891
2,93,92,t3277,20% Male,NA,0.18532
2,94,93,t3277,20% Male,NA,0.20129
2,95,94,t3277,20% Male,NA,0.21768
2,96,95,t3277,20% Male,NA,0.23817
2,97,96,t3277,20% Male,NA,0.26039
2,98,97,t3277,20% Male,NA,0.28439
2,99,98,t3277,20% Male,NA,0.30974
2,100,99,t3277,20% Male,NA,0.33601
2,101,100,t3277,20% Male,NA,0.36083
2,102,101,t3277,20% Male,NA,0.38542
2,103,102,t3277,20% Male,NA,0.40936
2,104,103,t3277,20% Male,NA,0.43223
2,105,104,t3277,20% Male,NA,0.45362
2,106,105,t3277,20% Male,NA,0.47317
2,107,106,t3277,20% Male,NA,0.49915
2,108,107,t3277,20% Male,NA,0.52655
2,109,108,t3277,20% Male,NA,0.55546
2,110,109,t3277,20% Male,NA,0.58596
2,111,110,t3277,20% Male,NA,0.61813
2,112,111,t3277,20% Male,NA,0.65207
2,113,112,t3277,20% Male,NA,0.68787
2,114,113,t3277,20% Male,NA,0.72564
2,115,114,t3277,20% Male,NA,0.76548
2,116,115,t3277,20% Male,NA,0.80751
2,117,116,t3277,20% Male,NA,0.85184
2,118,117,t3277,20% Male,NA,0.89862
2,119,118,t3277,20% Male,NA,0.94795
2,120,119,t3277,20% Male,NA,1
3,3,1,t3277,20% Male,9e-5,9e-5
3,4,2,t3277,20% Male,9e-5,9e-5
3,5,3,t3277,20% Male,8e-5,8e-5
3,6,4,t3277,20% Male,9e-5,9e-5
3,7,5,t3277,20% Male,9e-5,9e-5
3,8,6,t3277,20% Male,8e-5,8e-5
3,9,7,t3277,20% Male,8e-5,8e-5
3,10,8,t3277,20% Male,9e-5,9e-5
3,11,9,t3277,20% Male,9e-5,9e-5
3,12,10,t3277,20% Male,1e-4,1e-4
3,13,11,t3277,20% Male,1e-4,1e-4
3,14,12,t3277,20% Male,1.3e-4,1.3e-4
3,15,13,t3277,20% Male,2.2e-4,2.2e-4
3,16,14,t3277,20% Male,3.2e-4,3.2e-4
3,17,15,t3277,20% Male,3.9e-4,3.9e-4
3,18,16,t3277,20% Male,4.3e-4,4.3e-4
3,19,17,t3277,20% Male,4.4e-4,4.4e-4
3,20,18,t3277,20% Male,4.4e-4,4.4e-4
3,21,19,t3277,20% Male,4.5e-4,4.5e-4
3,22,20,t3277,20% Male,4.6e-4,4.6e-4
3,23,21,t3277,20% Male,4.8e-4,4.8e-4
3,24,22,t3277,20% Male,5.2e-4,5.2e-4
3,25,23,t3277,20% Male,5.4e-4,5.4e-4
3,26,24,t3277,20% Male,5.4e-4,5.4e-4
3,27,25,t3277,20% Male,5.3e-4,5.3e-4
3,28,26,t3277,20% Male,NA,5.4e-4
3,29,27,t3277,20% Male,NA,5.5e-4
3,30,28,t3277,20% Male,NA,5.8e-4
3,31,29,t3277,20% Male,NA,6.2e-4
3,32,30,t3277,20% Male,NA,6.5e-4
3,33,31,t3277,20% Male,NA,7.1e-4
3,34,32,t3277,20% Male,NA,7.8e-4
3,35,33,t3277,20% Male,NA,8.5e-4
3,36,34,t3277,20% Male,NA,9.5e-4
3,37,35,t3277,20% Male,NA,0.00105
3,38,36,t3277,20% Male,NA,0.00115
3,39,37,t3277,20% Male,NA,0.00124
3,40,38,t3277,20% Male,NA,0.00132
3,41,39,t3277,20% Male,NA,0.0014
3,42,40,t3277,20% Male,NA,0.00146
3,43,41,t3277,20% Male,NA,0.0015
3,44,42,t3277,20% Male,NA,0.00156
3,45,43,t3277,20% Male,NA,0.00161
3,46,44,t3277,20% Male,NA,0.00171
3,47,45,t3277,20% Male,NA,0.00181
3,48,46,t3277,20% Male,NA,0.00193
3,49,47,t3277,20% Male,NA,0.00206
3,50,48,t3277,20% Male,NA,0.0022
3,51,49,t3277,20% Male,NA,0.00237
3,52,50,t3277,20% Male,NA,0.00256
3,53,51,t3277,20% Male,NA,0.00277
3,54,52,t3277,20% Male,NA,0.00301
3,55,53,t3277,20% Male,NA,0.00327
3,56,54,t3277,20% Male,NA,0.00357
3,57,55,t3277,20% Male,NA,0.00391
3,58,56,t3277,20% Male,NA,0.00428
3,59,57,t3277,20% Male,NA,0.00472
3,60,58,t3277,20% Male,NA,0.00521
3,61,59,t3277,20% Male,NA,0.00577
3,62,60,t3277,20% Male,NA,0.0064
3,63,61,t3277,20% Male,NA,0.00711
3,64,62,t3277,20% Male,NA,0.0079
3,65,63,t3277,20% Male,NA,0.00878
3,66,64,t3277,20% Male,NA,0.00974
3,67,65,t3277,20% Male,NA,0.01079
3,68,66,t3277,20% Male,NA,0.01195
3,69,67,t3277,20% Male,NA,0.01323
3,70,68,t3277,20% Male,NA,0.01466
3,71,69,t3277,20% Male,NA,0.01624
3,72,70,t3277,20% Male,NA,0.018
3,73,71,t3277,20% Male,NA,0.01996
3,74,72,t3277,20% Male,NA,0.02216
3,75,73,t3277,20% Male,NA,0.02461
3,76,74,t3277,20% Male,NA,0.02734
3,77,75,t3277,20% Male,NA,0.03042
3,78,76,t3277,20% Male,NA,0.03384
3,79,77,t3277,20% Male,NA,0.03771
3,80,78,t3277,20% Male,NA,0.04207
3,81,79,t3277,20% Male,NA,0.04727
3,82,80,t3277,20% Male,NA,0.05315
3,83,81,t3277,20% Male,NA,0.05991
3,84,82,t3277,20% Male,NA,0.06772
3,85,83,t3277,20% Male,NA,0.07664
3,86,84,t3277,20% Male,NA,0.08686
3,87,85,t3277,20% Male,NA,0.09804
3,88,86,t3277,20% Male,NA,0.11039
3,89,87,t3277,20% Male,NA,0.12382
3,90,88,t3277,20% Male,NA,0.13822
3,91,89,t3277,20% Male,NA,0.15319
3,92,90,t3277,20% Male,NA,0.16891
3,93,91,t3277,20% Male,NA,0.18532
3,94,92,t3277,20% Male,NA,0.20129
3,95,93,t3277,20% Male,NA,0.21768
3,96,94,t3277,20% Male,NA,0.23817
3,97,95,t3277,20% Male,NA,0.26039
3,98,96,t3277,20% Male,NA,0.28439
3,99,97,t3277,20% Male,NA,0.30974
3,100,98,t3277,20% Male,NA,0.33601
3,101,99,t3277,20% Male,NA,0.36083
3,102,100,t3277,20% Male,NA,0.38542
3,103,101,t3277,20% Male,NA,0.40936
3,104,102,t3277,20% Male,NA,0.43223
3,105,103,t3277,20% Male,NA,0.45362
3,106,104,t3277,20% Male,NA,0.47317
3,107,105,t3277,20% Male,NA,0.49915
3,108,106,t3277,20% Male,NA,0.52655
3,109,107,t3277,20% Male,NA,0.55546
3,110,108,t3277,20% Male,NA,0.58596
3,111,109,t3277,20% Male,NA,0.61813
3,112,110,t3277,20% Male,NA,0.65207
3,113,111,t3277,20% Male,NA,0.68787
3,114,112,t3277,20% Male,NA,0.72564
3,115,113,t3277,20% Male,NA,0.76548
3,116,114,t3277,20% Male,NA,0.80751
3,117,115,t3277,20% Male,NA,0.85184
3,118,116,t3277,20% Male,NA,0.89862
3,119,117,t3277,20% Male,NA,0.94795
3,120,118,t3277,20% Male,NA,1
4,4,1,t3277,20% Male,9e-5,9e-5
4,5,2,t3277,20% Male,8e-5,8e-5
4,6,3,t3277,20% Male,9e-5,9e-5
4,7,4,t3277,20% Male,9e-5,9e-5
4,8,5,t3277,20% Male,8e-5,8e-5
4,9,6,t3277,20% Male,8e-5,8e-5
4,10,7,t3277,20% Male,9e-5,9e-5
4,11,8,t3277,20% Male,9e-5,9e-5
4,12,9,t3277,20% Male,1e-4,1e-4
4,13,10,t3277,20% Male,1e-4,1e-4
4,14,11,t3277,20% Male,1.3e-4,1.3e-4
4,15,12,t3277,20% Male,2.2e-4,2.2e-4
4,16,13,t3277,20% Male,3.2e-4,3.2e-4
4,17,14,t3277,20% Male,3.9e-4,3.9e-4
4,18,15,t3277,20% Male,4.3e-4,4.3e-4
4,19,16,t3277,20% Male,4.4e-4,4.4e-4
4,20,17,t3277,20% Male,4.4e-4,4.4e-4
4,21,18,t3277,20% Male,4.5e-4,4.5e-4
4,22,19,t3277,20% Male,4.6e-4,4.6e-4
4,23,20,t3277,20% Male,4.8e-4,4.8e-4
4,24,21,t3277,20% Male,5.2e-4,5.2e-4
4,25,22,t3277,20% Male,5.4e-4,5.4e-4
4,26,23,t3277,20% Male,5.4e-4,5.4e-4
4,27,24,t3277,20% Male,5.3e-4,5.3e-4
4,28,25,t3277,20% Male,5.4e-4,5.4e-4
4,29,26,t3277,20% Male,NA,5.5e-4
4,30,27,t3277,20% Male,NA,5.8e-4
4,31,28,t3277,20% Male,NA,6.2e-4
4,32,29,t3277,20% Male,NA,6.5e-4
4,33,30,t3277,20% Male,NA,7.1e-4
4,34,31,t3277,20% Male,NA,7.8e-4
4,35,32,t3277,20% Male,NA,8.5e-4
4,36,33,t3277,20% Male,NA,9.5e-4
4,37,34,t3277,20% Male,NA,0.00105
4,38,35,t3277,20% Male,NA,0.00115
4,39,36,t3277,20% Male,NA,0.00124
4,40,37,t3277,20% Male,NA,0.00132
4,41,38,t3277,20% Male,NA,0.0014
4,42,39,t3277,20% Male,NA,0.00146
4,43,40,t3277,20% Male,NA,0.0015
4,44,41,t3277,20% Male,NA,0.00156
4,45,42,t3277,20% Male,NA,0.00161
4,46,43,t3277,20% Male,NA,0.00171
4,47,44,t3277,20% Male,NA,0.00181
4,48,45,t3277,20% Male,NA,0.00193
4,49,46,t3277,20% Male,NA,0.00206
4,50,47,t3277,20% Male,NA,0.0022
4,51,48,t3277,20% Male,NA,0.00237
4,52,49,t3277,20% Male,NA,0.00256
4,53,50,t3277,20% Male,NA,0.00277
4,54,51,t3277,20% Male,NA,0.00301
4,55,52,t3277,20% Male,NA,0.00327
4,56,53,t3277,20% Male,NA,0.00357
4,57,54,t3277,20% Male,NA,0.00391
4,58,55,t3277,20% Male,NA,0.00428
4,59,56,t3277,20% Male,NA,0.00472
4,60,57,t3277,20% Male,NA,0.00521
4,61,58,t3277,20% Male,NA,0.00577
4,62,59,t3277,20% Male,NA,0.0064
4,63,60,t3277,20% Male,NA,0.00711
4,64,61,t3277,20% Male,NA,0.0079
4,65,62,t3277,20% Male,NA,0.00878
4,66,63,t3277,20% Male,NA,0.00974
4,67,64,t3277,20% Male,NA,0.01079
4,68,65,t3277,20% Male,NA,0.01195
4,69,66,t3277,20% Male,NA,0.01323
4,70,67,t3277,20% Male,NA,0.01466
4,71,68,t3277,20% Male,NA,0.01624
4,72,69,t3277,20% Male,NA,0.018
4,73,70,t3277,20% Male,NA,0.01996
4,74,71,t3277,20% Male,NA,0.02216
4,75,72,t3277,20% Male,NA,0.02461
4,76,73,t3277,20% Male,NA,0.02734
4,77,74,t3277,20% Male,NA,0.03042
4,78,75,t3277,20% Male,NA,0.03384
4,79,76,t3277,20% Male,NA,0.03771
4,80,77,t3277,20% Male,NA,0.04207
4,81,78,t3277,20% Male,NA,0.04727
4,82,79,t3277,20% Male,NA,0.05315
4,83,80,t3277,20% Male,NA,0.05991
4,84,81,t3277,20% Male,NA,0.06772
4,85,82,t3277,20% Male,NA,0.07664
4,86,83,t3277,20% Male,NA,0.08686
4,87,84,t3277,20% Male,NA,0.09804
4,88,85,t3277,20% Male,NA,0.11039
4,89,86,t3277,20% Male,NA,0.12382
4,90,87,t3277,20% Male,NA,0.13822
4,91,88,t3277,20% Male,NA,0.15319
4,92,89,t3277,20% Male,NA,0.16891
4,93,90,t3277,20% Male,NA,0.18532
4,94,91,t3277,20% Male,NA,0.20129
4,95,92,t3277,20% Male,NA,0.21768
4,96,93,t3277,20% Male,NA,0.23817
4,97,94,t3277,20% Male,NA,0.26039
4,98,95,t3277,20% Male,NA,0.28439
4,99,96,t3277,20% Male,NA,0.30974
4,100,97,t3277,20% Male,NA,0.33601
4,101,98,t3277,20% Male,NA,0.36083
4,102,99,t3277,20% Male,NA,0.38542
4,103,100,t3277,20% Male,NA,0.40936
4,104,101,t3277,20% Male,NA,0.43223
4,105,102,t3277,20% Male,NA,0.45362
