issue_age,attained_age,duration,table,gender_blend,tobacco,q_sel,q_ult
0,0,1,t3319,20% Male,Nonsmoker,NA,NA
0,1,2,t3319,20% Male,Nonsmoker,NA,NA
0,2,3,t3319,20% Male,Nonsmoker,NA,NA
0,3,4,t3319,20% Male,Nonsmoker,NA,NA
0,4,5,t3319,20% Male,Nonsmoker,NA,NA
0,5,6,t3319,20% Male,Nonsmoker,NA,NA
0,6,7,t3319,20% Male,Nonsmoker,NA,NA
0,7,8,t3319,20% Male,Nonsmoker,NA,NA
0,8,9,t3319,20% Male,Nonsmoker,NA,NA
0,9,10,t3319,20% Male,Nonsmoker,NA,NA
0,10,11,t3319,20% Male,Nonsmoker,NA,NA
0,11,12,t3319,20% Male,Nonsmoker,NA,NA
0,12,13,t3319,20% Male,Nonsmoker,NA,NA
0,13,14,t3319,20% Male,Nonsmoker,NA,NA
0,14,15,t3319,20% Male,Nonsmoker,NA,NA
0,15,16,t3319,20% Male,Nonsmoker,NA,NA
0,16,17,t3319,20% Male,Nonsmoker,NA,NA
0,17,18,t3319,20% Male,Nonsmoker,NA,NA
0,18,19,t3319,20% Male,Nonsmoker,NA,4.3e-4
0,19,20,t3319,20% Male,Nonsmoker,NA,4.4e-4
0,20,21,t3319,20% Male,Nonsmoker,NA,4.4e-4
0,21,22,t3319,20% Male,Nonsmoker,NA,4.5e-4
0,22,23,t3319,20% Male,Nonsmoker,NA,4.4e-4
0,23,24,t3319,20% Male,Nonsmoker,NA,4.4e-4
0,24,25,t3319,20% Male,Nonsmoker,NA,4.3e-4
0,25,26,t3319,20% Male,Nonsmoker,NA,4.3e-4
0,26,27,t3319,20% Male,Nonsmoker,NA,4.1e-4
0,27,28,t3319,20% Male,Nonsmoker,NA,4.2e-4
0,28,29,t3319,20% Male,Nonsmoker,NA,4.2e-4
0,29,30,t3319,20% Male,Nonsmoker,NA,4.3e-4
0,30,31,t3319,20% Male,Nonsmoker,NA,4.4e-4
0,31,32,t3319,20% Male,Nonsmoker,NA,4.7e-4
0,32,33,t3319,20% Male,Nonsmoker,NA,5e-4
0,33,34,t3319,20% Male,Nonsmoker,NA,5.7e-4
0,34,35,t3319,20% Male,Nonsmoker,NA,6.5e-4
0,35,36,t3319,20% Male,Nonsmoker,NA,7.5e-4
0,36,37,t3319,20% Male,Nonsmoker,NA,8.5e-4
0,37,38,t3319,20% Male,Nonsmoker,NA,9.5e-4
0,38,39,t3319,20% Male,Nonsmoker,NA,0.00104
0,39,40,t3319,20% Male,Nonsmoker,NA,0.00108
0,40,41,t3319,20% Male,Nonsmoker,NA,0.00111
0,41,42,t3319,20% Male,Nonsmoker,NA,0.00113
0,42,43,t3319,20% Male,Nonsmoker,NA,0.00115
0,43,44,t3319,20% Male,Nonsmoker,NA,0.00117
0,44,45,t3319,20% Male,Nonsmoker,NA,0.0012
0,45,46,t3319,20% Male,Nonsmoker,NA,0.00121
0,46,47,t3319,20% Male,Nonsmoker,NA,0.00125
0,47,48,t3319,20% Male,Nonsmoker,NA,0.00131
0,48,49,t3319,20% Male,Nonsmoker,NA,0.00137
0,49,50,t3319,20% Male,Nonsmoker,NA,0.00145
0,50,51,t3319,20% Male,Nonsmoker,NA,0.00155
0,51,52,t3319,20% Male,Nonsmoker,NA,0.00169
0,52,53,t3319,20% Male,Nonsmoker,NA,0.00187
0,53,54,t3319,20% Male,Nonsmoker,NA,0.00209
0,54,55,t3319,20% Male,Nonsmoker,NA,0.00232
0,55,56,t3319,20% Male,Nonsmoker,NA,0.00257
0,56,57,t3319,20% Male,Nonsmoker,NA,0.0028
0,57,58,t3319,20% Male,Nonsmoker,NA,0.00302
0,58,59,t3319,20% Male,Nonsmoker,NA,0.00325
0,59,60,t3319,20% Male,Nonsmoker,NA,0.0035
0,60,61,t3319,20% Male,Nonsmoker,NA,0.00379
0,61,62,t3319,20% Male,Nonsmoker,NA,0.00413
0,62,63,t3319,20% Male,Nonsmoker,NA,0.00454
0,63,64,t3319,20% Male,Nonsmoker,NA,0.00501
0,64,65,t3319,20% Male,Nonsmoker,NA,0.00553
0,65,66,t3319,20% Male,Nonsmoker,NA,0.0061
0,66,67,t3319,20% Male,Nonsmoker,NA,0.0067
0,67,68,t3319,20% Male,Nonsmoker,NA,0.00735
0,68,69,t3319,20% Male,Nonsmoker,NA,0.00807
0,69,70,t3319,20% Male,Nonsmoker,NA,0.00888
0,70,71,t3319,20% Male,Nonsmoker,NA,0.00982
0,71,72,t3319,20% Male,Nonsmoker,NA,0.01094
0,72,73,t3319,20% Male,Nonsmoker,NA,0.01227
0,73,74,t3319,20% Male,Nonsmoker,NA,0.01381
0,74,75,t3319,20% Male,Nonsmoker,NA,0.0156
0,75,76,t3319,20% Male,Nonsmoker,NA,0.01765
0,76,77,t3319,20% Male,Nonsmoker,NA,0.01995
0,77,78,t3319,20% Male,Nonsmoker,NA,0.0226
0,78,79,t3319,20% Male,Nonsmoker,NA,0.02564
0,79,80,t3319,20% Male,Nonsmoker,NA,0.02922
0,80,81,t3319,20% Male,Nonsmoker,NA,0.03352
0,81,82,t3319,20% Male,Nonsmoker,NA,0.0385
0,82,83,t3319,20% Male,Nonsmoker,NA,0.04357
0,83,84,t3319,20% Male,Nonsmoker,NA,0.0492
0,84,85,t3319,20% Male,Nonsmoker,NA,0.05589
0,85,86,t3319,20% Male,Nonsmoker,NA,0.06552
0,86,87,t3319,20% Male,Nonsmoker,NA,0.0746
0,87,88,t3319,20% Male,Nonsmoker,NA,0.08485
0,88,89,t3319,20% Male,Nonsmoker,NA,0.09676
0,89,90,t3319,20% Male,Nonsmoker,NA,0.10991
0,90,91,t3319,20% Male,Nonsmoker,NA,0.12424
0,91,92,t3319,20% Male,Nonsmoker,NA,0.13937
0,92,93,t3319,20% Male,Nonsmoker,NA,0.15549
0,93,94,t3319,20% Male,Nonsmoker,NA,0.17256
0,94,95,t3319,20% Male,Nonsmoker,NA,0.18952
0,95,96,t3319,20% Male,Nonsmoker,NA,0.20715
0,96,97,t3319,20% Male,Nonsmoker,NA,0.22903
0,97,98,t3319,20% Male,Nonsmoker,NA,0.25295
0,98,99,t3319,20% Male,Nonsmoker,NA,0.27901
0,99,100,t3319,20% Male,Nonsmoker,NA,0.30684
0,100,101,t3319,20% Male,Nonsmoker,NA,0.33601
0,101,102,t3319,20% Male,Nonsmoker,NA,0.36083
0,102,103,t3319,20% Male,Nonsmoker,NA,0.38542
0,103,104,t3319,20% Male,Nonsmoker,NA,0.40936
0,104,105,t3319,20% Male,Nonsmoker,NA,0.43223
0,105,106,t3319,20% Male,Nonsmoker,NA,0.45362
0,106,107,t3319,20% Male,Nonsmoker,NA,0.47317
0,107,108,t3319,20% Male,Nonsmoker,NA,0.49915
0,108,109,t3319,20% Male,Nonsmoker,NA,0.52655
0,109,110,t3319,20% Male,Nonsmoker,NA,0.55546
0,110,111,t3319,20% Male,Nonsmoker,NA,0.58596
0,111,112,t3319,20% Male,Nonsmoker,NA,0.61813
0,112,113,t3319,20% Male,Nonsmoker,NA,0.65207
0,113,114,t3319,20% Male,Nonsmoker,NA,0.68787
0,114,115,t3319,20% Male,Nonsmoker,NA,0.72564
0,115,116,t3319,20% Male,Nonsmoker,NA,0.76548
0,116,117,t3319,20% Male,Nonsmoker,NA,0.80751
0,117,118,t3319,20% Male,Nonsmoker,NA,0.85184
0,118,119,t3319,20% Male,Nonsmoker,NA,0.89862
0,119,120,t3319,20% Male,Nonsmoker,NA,0.94795
0,120,121,t3319,20% Male,Nonsmoker,NA,1
1,1,1,t3319,20% Male,Nonsmoker,NA,NA
1,2,2,t3319,20% Male,Nonsmoker,NA,NA
1,3,3,t3319,20% Male,Nonsmoker,NA,NA
1,4,4,t3319,20% Male,Nonsmoker,NA,NA
1,5,5,t3319,20% Male,Nonsmoker,NA,NA
1,6,6,t3319,20% Male,Nonsmoker,NA,NA
1,7,7,t3319,20% Male,Nonsmoker,NA,NA
1,8,8,t3319,20% Male,Nonsmoker,NA,NA
1,9,9,t3319,20% Male,Nonsmoker,NA,NA
1,10,10,t3319,20% Male,Nonsmoker,NA,NA
1,11,11,t3319,20% Male,Nonsmoker,NA,NA
1,12,12,t3319,20% Male,Nonsmoker,NA,NA
1,13,13,t3319,20% Male,Nonsmoker,NA,NA
1,14,14,t3319,20% Male,Nonsmoker,NA,NA
1,15,15,t3319,20% Male,Nonsmoker,NA,NA
1,16,16,t3319,20% Male,Nonsmoker,NA,NA
1,17,17,t3319,20% Male,Nonsmoker,NA,NA
1,18,18,t3319,20% Male,Nonsmoker,NA,4.3e-4
1,19,19,t3319,20% Male,Nonsmoker,NA,4.4e-4
1,20,20,t3319,20% Male,Nonsmoker,NA,4.4e-4
1,21,21,t3319,20% Male,Nonsmoker,NA,4.5e-4
1,22,22,t3319,20% Male,Nonsmoker,NA,4.4e-4
1,23,23,t3319,20% Male,Nonsmoker,NA,4.4e-4
1,24,24,t3319,20% Male,Nonsmoker,NA,4.3e-4
1,25,25,t3319,20% Male,Nonsmoker,NA,4.3e-4
1,26,26,t3319,20% Male,Nonsmoker,NA,4.1e-4
1,27,27,t3319,20% Male,Nonsmoker,NA,4.2e-4
1,28,28,t3319,20% Male,Nonsmoker,NA,4.2e-4
1,29,29,t3319,20% Male,Nonsmoker,NA,4.3e-4
1,30,30,t3319,20% Male,Nonsmoker,NA,4.4e-4
1,31,31,t3319,20% Male,Nonsmoker,NA,4.7e-4
1,32,32,t3319,20% Male,Nonsmoker,NA,5e-4
1,33,33,t3319,20% Male,Nonsmoker,NA,5.7e-4
1,34,34,t3319,20% Male,Nonsmoker,NA,6.5e-4
1,35,35,t3319,20% Male,Nonsmoker,NA,7.5e-4
1,36,36,t3319,20% Male,Nonsmoker,NA,8.5e-4
1,37,37,t3319,20% Male,Nonsmoker,NA,9.5e-4
1,38,38,t3319,20% Male,Nonsmoker,NA,0.00104
1,39,39,t3319,20% Male,Nonsmoker,NA,0.00108
1,40,40,t3319,20% Male,Nonsmoker,NA,0.00111
1,41,41,t3319,20% Male,Nonsmoker,NA,0.00113
1,42,42,t3319,20% Male,Nonsmoker,NA,0.00115
1,43,43,t3319,20% Male,Nonsmoker,NA,0.00117
1,44,44,t3319,20% Male,Nonsmoker,NA,0.0012
1,45,45,t3319,20% Male,Nonsmoker,NA,0.00121
1,46,46,t3319,20% Male,Nonsmoker,NA,0.00125
1,47,47,t3319,20% Male,Nonsmoker,NA,0.00131
1,48,48,t3319,20% Male,Nonsmoker,NA,0.00137
1,49,49,t3319,20% Male,Nonsmoker,NA,0.00145
1,50,50,t3319,20% Male,Nonsmoker,NA,0.00155
1,51,51,t3319,20% Male,Nonsmoker,NA,0.00169
1,52,52,t3319,20% Male,Nonsmoker,NA,0.00187
1,53,53,t3319,20% Male,Nonsmoker,NA,0.00209
1,54,54,t3319,20% Male,Nonsmoker,NA,0.00232
1,55,55,t3319,20% Male,Nonsmoker,NA,0.00257
1,56,56,t3319,20% Male,Nonsmoker,NA,0.0028
1,57,57,t3319,20% Male,Nonsmoker,NA,0.00302
1,58,58,t3319,20% Male,Nonsmoker,NA,0.00325
1,59,59,t3319,20% Male,Nonsmoker,NA,0.0035
1,60,60,t3319,20% Male,Nonsmoker,NA,0.00379
1,61,61,t3319,20% Male,Nonsmoker,NA,0.00413
1,62,62,t3319,20% Male,Nonsmoker,NA,0.00454
1,63,63,t3319,20% Male,Nonsmoker,NA,0.00501
1,64,64,t3319,20% Male,Nonsmoker,NA,0.00553
1,65,65,t3319,20% Male,Nonsmoker,NA,0.0061
1,66,66,t3319,20% Male,Nonsmoker,NA,0.0067
1,67,67,t3319,20% Male,Nonsmoker,NA,0.00735
1,68,68,t3319,20% Male,Nonsmoker,NA,0.00807
1,69,69,t3319,20% Male,Nonsmoker,NA,0.00888
1,70,70,t3319,20% Male,Nonsmoker,NA,0.00982
1,71,71,t3319,20% Male,Nonsmoker,NA,0.01094
1,72,72,t3319,20% Male,Nonsmoker,NA,0.01227
1,73,73,t3319,20% Male,Nonsmoker,NA,0.01381
1,74,74,t3319,20% Male,Nonsmoker,NA,0.0156
1,75,75,t3319,20% Male,Nonsmoker,NA,0.01765
1,76,76,t3319,20% Male,Nonsmoker,NA,0.01995
1,77,77,t3319,20% Male,Nonsmoker,NA,0.0226
1,78,78,t3319,20% Male,Nonsmoker,NA,0.02564
1,79,79,t3319,20% Male,Nonsmoker,NA,0.02922
1,80,80,t3319,20% Male,Nonsmoker,NA,0.03352
1,81,81,t3319,20% Male,Nonsmoker,NA,0.0385
1,82,82,t3319,20% Male,Nonsmoker,NA,0.04357
1,83,83,t3319,20% Male,Nonsmoker,NA,0.0492
1,84,84,t3319,20% Male,Nonsmoker,NA,0.05589
1,85,85,t3319,20% Male,Nonsmoker,NA,0.06552
1,86,86,t3319,20% Male,Nonsmoker,NA,0.0746
1,87,87,t3319,20% Male,Nonsmoker,NA,0.08485
1,88,88,t3319,20% Male,Nonsmoker,NA,0.09676
1,89,89,t3319,20% Male,Nonsmoker,NA,0.10991
1,90,90,t3319,20% Male,Nonsmoker,NA,0.12424
1,91,91,t3319,20% Male,Nonsmoker,NA,0.13937
1,92,92,t3319,20% Male,Nonsmoker,NA,0.15549
1,93,93,t3319,20% Male,Nonsmoker,NA,0.17256
1,94,94,t3319,20% Male,Nonsmoker,NA,0.18952
1,95,95,t3319,20% Male,Nonsmoker,NA,0.20715
1,96,96,t3319,20% Male,Nonsmoker,NA,0.22903
1,97,97,t3319,20% Male,Nonsmoker,NA,0.25295
1,98,98,t3319,20% Male,Nonsmoker,NA,0.27901
1,99,99,t3319,20% Male,Nonsmoker,NA,0.30684
1,100,100,t3319,20% Male,Nonsmoker,NA,0.33601
1,101,101,t3319,20% Male,Nonsmoker,NA,0.36083
1,102,102,t3319,20% Male,Nonsmoker,NA,0.38542
1,103,103,t3319,20% Male,Nonsmoker,NA,0.40936
1,104,104,t3319,20% Male,Nonsmoker,NA,0.43223
1,105,105,t3319,20% Male,Nonsmoker,NA,0.45362
1,106,106,t3319,20% Male,Nonsmoker,NA,0.47317
1,107,107,t3319,20% Male,Nonsmoker,NA,0.49915
1,108,108,t3319,20% Male,Nonsmoker,NA,0.52655
1,109,109,t3319,20% Male,Nonsmoker,NA,0.55546
1,110,110,t3319,20% Male,Nonsmoker,NA,0.58596
1,111,111,t3319,20% Male,Nonsmoker,NA,0.61813
1,112,112,t3319,20% Male,Nonsmoker,NA,0.65207
1,113,113,t3319,20% Male,Nonsmoker,NA,0.68787
1,114,114,t3319,20% Male,Nonsmoker,NA,0.72564
1,115,115,t3319,20% Male,Nonsmoker,NA,0.76548
1,116,116,t3319,20% Male,Nonsmoker,NA,0.80751
1,117,117,t3319,20% Male,Nonsmoker,NA,0.85184
1,118,118,t3319,20% Male,Nonsmoker,NA,0.89862
1,119,119,t3319,20% Male,Nonsmoker,NA,0.94795
1,120,120,t3319,20% Male,Nonsmoker,NA,1
2,2,1,t3319,20% Male,Nonsmoker,NA,NA
2,3,2,t3319,20% Male,Nonsmoker,NA,NA
2,4,3,t3319,20% Male,Nonsmoker,NA,NA
2,5,4,t3319,20% Male,Nonsmoker,NA,NA
2,6,5,t3319,20% Male,Nonsmoker,NA,NA
2,7,6,t3319,20% Male,Nonsmoker,NA,NA
2,8,7,t3319,20% Male,Nonsmoker,NA,NA
2,9,8,t3319,20% Male,Nonsmoker,NA,NA
2,10,9,t3319,20% Male,Nonsmoker,NA,NA
2,11,10,t3319,20% Male,Nonsmoker,NA,NA
2,12,11,t3319,20% Male,Nonsmoker,NA,NA
2,13,12,t3319,20% Male,Nonsmoker,NA,NA
2,14,13,t3319,20% Male,Nonsmoker,NA,NA
2,15,14,t3319,20% Male,Nonsmoker,NA,NA
2,16,15,t3319,20% Male,Nonsmoker,NA,NA
2,17,16,t3319,20% Male,Nonsmoker,NA,NA
2,18,17,t3319,20% Male,Nonsmoker,NA,4.3e-4
2,19,18,t3319,20% Male,Nonsmoker,NA,4.4e-4
2,20,19,t3319,20% Male,Nonsmoker,NA,4.4e-4
2,21,20,t3319,20% Male,Nonsmoker,NA,4.5e-4
2,22,21,t3319,20% Male,Nonsmoker,NA,4.4e-4
2,23,22,t3319,20% Male,Nonsmoker,NA,4.4e-4
2,24,23,t3319,20% Male,Nonsmoker,NA,4.3e-4
2,25,24,t3319,20% Male,Nonsmoker,NA,4.3e-4
2,26,25,t3319,20% Male,Nonsmoker,NA,4.1e-4
2,27,26,t3319,20% Male,Nonsmoker,NA,4.2e-4
2,28,27,t3319,20% Male,Nonsmoker,NA,4.2e-4
2,29,28,t3319,20% Male,Nonsmoker,NA,4.3e-4
2,30,29,t3319,20% Male,Nonsmoker,NA,4.4e-4
2,31,30,t3319,20% Male,Nonsmoker,NA,4.7e-4
2,32,31,t3319,20% Male,Nonsmoker,NA,5e-4
2,33,32,t3319,20% Male,Nonsmoker,NA,5.7e-4
2,34,33,t3319,20% Male,Nonsmoker,NA,6.5e-4
2,35,34,t3319,20% Male,Nonsmoker,NA,7.5e-4
2,36,35,t3319,20% Male,Nonsmoker,NA,8.5e-4
2,37,36,t3319,20% Male,Nonsmoker,NA,9.5e-4
2,38,37,t3319,20% Male,Nonsmoker,NA,0.00104
2,39,38,t3319,20% Male,Nonsmoker,NA,0.00108
2,40,39,t3319,20% Male,Nonsmoker,NA,0.00111
2,41,40,t3319,20% Male,Nonsmoker,NA,0.00113
2,42,41,t3319,20% Male,Nonsmoker,NA,0.00115
2,43,42,t3319,20% Male,Nonsmoker,NA,0.00117
2,44,43,t3319,20% Male,Nonsmoker,NA,0.0012
2,45,44,t3319,20% Male,Nonsmoker,NA,0.00121
2,46,45,t3319,20% Male,Nonsmoker,NA,0.00125
2,47,46,t3319,20% Male,Nonsmoker,NA,0.00131
2,48,47,t3319,20% Male,Nonsmoker,NA,0.00137
2,49,48,t3319,20% Male,Nonsmoker,NA,0.00145
2,50,49,t3319,20% Male,Nonsmoker,NA,0.00155
2,51,50,t3319,20% Male,Nonsmoker,NA,0.00169
2,52,51,t3319,20% Male,Nonsmoker,NA,0.00187
2,53,52,t3319,20% Male,Nonsmoker,NA,0.00209
2,54,53,t3319,20% Male,Nonsmoker,NA,0.00232
2,55,54,t3319,20% Male,Nonsmoker,NA,0.00257
2,56,55,t3319,20% Male,Nonsmoker,NA,0.0028
2,57,56,t3319,20% Male,Nonsmoker,NA,0.00302
2,58,57,t3319,20% Male,Nonsmoker,NA,0.00325
2,59,58,t3319,20% Male,Nonsmoker,NA,0.0035
2,60,59,t3319,20% Male,Nonsmoker,NA,0.00379
2,61,60,t3319,20% Male,Nonsmoker,NA,0.00413
2,62,61,t3319,20% Male,Nonsmoker,NA,0.00454
2,63,62,t3319,20% Male,Nonsmoker,NA,0.00501
2,64,63,t3319,20% Male,Nonsmoker,NA,0.00553
2,65,64,t3319,20% Male,Nonsmoker,NA,0.0061
2,66,65,t3319,20% Male,Nonsmoker,NA,0.0067
2,67,66,t3319,20% Male,Nonsmoker,NA,0.00735
2,68,67,t3319,20% Male,Nonsmoker,NA,0.00807
2,69,68,t3319,20% Male,Nonsmoker,NA,0.00888
2,70,69,t3319,20% Male,Nonsmoker,NA,0.00982
2,71,70,t3319,20% Male,Nonsmoker,NA,0.01094
2,72,71,t3319,20% Male,Nonsmoker,NA,0.01227
2,73,72,t3319,20% Male,Nonsmoker,NA,0.01381
2,74,73,t3319,20% Male,Nonsmoker,NA,0.0156
2,75,74,t3319,20% Male,Nonsmoker,NA,0.01765
2,76,75,t3319,20% Male,Nonsmoker,NA,0.01995
2,77,76,t3319,20% Male,Nonsmoker,NA,0.0226
2,78,77,t3319,20% Male,Nonsmoker,NA,0.02564
2,79,78,t3319,20% Male,Nonsmoker,NA,0.02922
2,80,79,t3319,20% Male,Nonsmoker,NA,0.03352
2,81,80,t3319,20% Male,Nonsmoker,NA,0.0385
2,82,81,t3319,20% Male,Nonsmoker,NA,0.04357
2,83,82,t3319,20% Male,Nonsmoker,NA,0.0492
2,84,83,t3319,20% Male,Nonsmoker,NA,0.05589
2,85,84,t3319,20% Male,Nonsmoker,NA,0.06552
2,86,85,t3319,20% Male,Nonsmoker,NA,0.0746
2,87,86,t3319,20% Male,Nonsmoker,NA,0.08485
2,88,87,t3319,20% Male,Nonsmoker,NA,0.09676
2,89,88,t3319,20% Male,Nonsmoker,NA,0.10991
2,90,89,t3319,20% Male,Nonsmoker,NA,0.12424
2,91,90,t3319,20% Male,Nonsmoker,NA,0.13937
2,92,91,t3319,20% Male,Nonsmoker,NA,0.15549
2,93,92,t3319,20% Male,Nonsmoker,NA,0.17256
2,94,93,t3319,20% Male,Nonsmoker,NA,0.18952
2,95,94,t3319,20% Male,Nonsmoker,NA,0.20715
2,96,95,t3319,20% Male,Nonsmoker,NA,0.22903
2,97,96,t3319,20% Male,Nonsmoker,NA,0.25295
2,98,97,t3319,20% Male,Nonsmoker,NA,0.27901
2,99,98,t3319,20% Male,Nonsmoker,NA,0.30684
2,100,99,t3319,20% Male,Nonsmoker,NA,0.33601
2,101,100,t3319,20% Male,Nonsmoker,NA,0.36083
2,102,101,t3319,20% Male,Nonsmoker,NA,0.38542
2,103,102,t3319,20% Male,Nonsmoker,NA,0.40936
2,104,103,t3319,20% Male,Nonsmoker,NA,0.43223
2,105,104,t3319,20% Male,Nonsmoker,NA,0.45362
2,106,105,t3319,20% Male,Nonsmoker,NA,0.47317
2,107,106,t3319,20% Male,Nonsmoker,NA,0.49915
2,108,107,t3319,20% Male,Nonsmoker,NA,0.52655
2,109,108,t3319,20% Male,Nonsmoker,NA,0.55546
2,110,109,t3319,20% Male,Nonsmoker,NA,0.58596
2,111,110,t3319,20% Male,Nonsmoker,NA,0.61813
2,112,111,t3319,20% Male,Nonsmoker,NA,0.65207
2,113,112,t3319,20% Male,Nonsmoker,NA,0.68787
2,114,113,t3319,20% Male,Nonsmoker,NA,0.72564
2,115,114,t3319,20% Male,Nonsmoker,NA,0.76548
2,116,115,t3319,20% Male,Nonsmoker,NA,0.80751
2,117,116,t3319,20% Male,Nonsmoker,NA,0.85184
2,118,117,t3319,20% Male,Nonsmoker,NA,0.89862
2,119,118,t3319,20% Male,Nonsmoker,NA,0.94795
2,120,119,t3319,20% Male,Nonsmoker,NA,1
3,3,1,t3319,20% Male,Nonsmoker,NA,NA
3,4,2,t3319,20% Male,Nonsmoker,NA,NA
3,5,3,t3319,20% Male,Nonsmoker,NA,NA
3,6,4,t3319,20% Male,Nonsmoker,NA,NA
3,7,5,t3319,20% Male,Nonsmoker,NA,NA
3,8,6,t3319,20% Male,Nonsmoker,NA,NA
3,9,7,t3319,20% Male,Nonsmoker,NA,NA
3,10,8,t3319,20% Male,Nonsmoker,NA,NA
3,11,9,t3319,20% Male,Nonsmoker,NA,NA
3,12,10,t3319,20% Male,Nonsmoker,NA,NA
3,13,11,t3319,20% Male,Nonsmoker,NA,NA
3,14,12,t3319,20% Male,Nonsmoker,NA,NA
3,15,13,t3319,20% Male,Nonsmoker,NA,NA
3,16,14,t3319,20% Male,Nonsmoker,NA,NA
3,17,15,t3319,20% Male,Nonsmoker,NA,NA
3,18,16,t3319,20% Male,Nonsmoker,NA,4.3e-4
3,19,17,t3319,20% Male,Nonsmoker,NA,4.4e-4
3,20,18,t3319,20% Male,Nonsmoker,NA,4.4e-4
3,21,19,t3319,20% Male,Nonsmoker,NA,4.5e-4
3,22,20,t3319,20% Male,Nonsmoker,NA,4.4e-4
3,23,21,t3319,20% Male,Nonsmoker,NA,4.4e-4
3,24,22,t3319,20% Male,Nonsmoker,NA,4.3e-4
3,25,23,t3319,20% Male,Nonsmoker,NA,4.3e-4
3,26,24,t3319,20% Male,Nonsmoker,NA,4.1e-4
3,27,25,t3319,20% Male,Nonsmoker,NA,4.2e-4
3,28,26,t3319,20% Male,Nonsmoker,NA,4.2e-4
3,29,27,t3319,20% Male,Nonsmoker,NA,4.3e-4
3,30,28,t3319,20% Male,Nonsmoker,NA,4.4e-4
3,31,29,t3319,20% Male,Nonsmoker,NA,4.7e-4
3,32,30,t3319,20% Male,Nonsmoker,NA,5e-4
3,33,31,t3319,20% Male,Nonsmoker,NA,5.7e-4
3,34,32,t3319,20% Male,Nonsmoker,NA,6.5e-4
3,35,33,t3319,20% Male,Nonsmoker,NA,7.5e-4
3,36,34,t3319,20% Male,Nonsmoker,NA,8.5e-4
3,37,35,t3319,20% Male,Nonsmoker,NA,9.5e-4
3,38,36,t3319,20% Male,Nonsmoker,NA,0.00104
3,39,37,t3319,20% Male,Nonsmoker,NA,0.00108
3,40,38,t3319,20% Male,Nonsmoker,NA,0.00111
3,41,39,t3319,20% Male,Nonsmoker,NA,0.00113
3,42,40,t3319,20% Male,Nonsmoker,NA,0.00115
3,43,41,t3319,20% Male,Nonsmoker,NA,0.00117
3,44,42,t3319,20% Male,Nonsmoker,NA,0.0012
3,45,43,t3319,20% Male,Nonsmoker,NA,0.00121
3,46,44,t3319,20% Male,Nonsmoker,NA,0.00125
3,47,45,t3319,20% Male,Nonsmoker,NA,0.00131
3,48,46,t3319,20% Male,Nonsmoker,NA,0.00137
3,49,47,t3319,20% Male,Nonsmoker,NA,0.00145
3,50,48,t3319,20% Male,Nonsmoker,NA,0.00155
3,51,49,t3319,20% Male,Nonsmoker,NA,0.00169
3,52,50,t3319,20% Male,Nonsmoker,NA,0.00187
3,53,51,t3319,20% Male,Nonsmoker,NA,0.00209
3,54,52,t3319,20% Male,Nonsmoker,NA,0.00232
3,55,53,t3319,20% Male,Nonsmoker,NA,0.00257
3,56,54,t3319,20% Male,Nonsmoker,NA,0.0028
3,57,55,t3319,20% Male,Nonsmoker,NA,0.00302
3,58,56,t3319,20% Male,Nonsmoker,NA,0.00325
3,59,57,t3319,20% Male,Nonsmoker,NA,0.0035
3,60,58,t3319,20% Male,Nonsmoker,NA,0.00379
3,61,59,t3319,20% Male,Nonsmoker,NA,0.00413
3,62,60,t3319,20% Male,Nonsmoker,NA,0.00454
3,63,61,t3319,20% Male,Nonsmoker,NA,0.00501
3,64,62,t3319,20% Male,Nonsmoker,NA,0.00553
3,65,63,t3319,20% Male,Nonsmoker,NA,0.0061
3,66,64,t3319,20% Male,Nonsmoker,NA,0.0067
3,67,65,t3319,20% Male,Nonsmoker,NA,0.00735
3,68,66,t3319,20% Male,Nonsmoker,NA,0.00807
3,69,67,t3319,20% Male,Nonsmoker,NA,0.00888
3,70,68,t3319,20% Male,Nonsmoker,NA,0.00982
3,71,69,t3319,20% Male,Nonsmoker,NA,0.01094
3,72,70,t3319,20% Male,Nonsmoker,NA,0.01227
3,73,71,t3319,20% Male,Nonsmoker,NA,0.01381
3,74,72,t3319,20% Male,Nonsmoker,NA,0.0156
3,75,73,t3319,20% Male,Nonsmoker,NA,0.01765
3,76,74,t3319,20% Male,Nonsmoker,NA,0.01995
3,77,75,t3319,20% Male,Nonsmoker,NA,0.0226
3,78,76,t3319,20% Male,Nonsmoker,NA,0.02564
3,79,77,t3319,20% Male,Nonsmoker,NA,0.02922
3,80,78,t3319,20% Male,Nonsmoker,NA,0.03352
3,81,79,t3319,20% Male,Nonsmoker,NA,0.0385
3,82,80,t3319,20% Male,Nonsmoker,NA,0.04357
3,83,81,t3319,20% Male,Nonsmoker,NA,0.0492
3,84,82,t3319,20% Male,Nonsmoker,NA,0.05589
3,85,83,t3319,20% Male,Nonsmoker,NA,0.06552
3,86,84,t3319,20% Male,Nonsmoker,NA,0.0746
3,87,85,t3319,20% Male,Nonsmoker,NA,0.08485
3,88,86,t3319,20% Male,Nonsmoker,NA,0.09676
3,89,87,t3319,20% Male,Nonsmoker,NA,0.10991
3,90,88,t3319,20% Male,Nonsmoker,NA,0.12424
3,91,89,t3319,20% Male,Nonsmoker,NA,0.13937
3,92,90,t3319,20% Male,Nonsmoker,NA,0.15549
